SrcEntity	TgtEntity	Score
http://snomed.info/id/108547003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61653	0.98794681
http://snomed.info/id/108551001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28906	0.98941487
http://snomed.info/id/108553003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61779	0.97196788
http://snomed.info/id/108559004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75055	0.97428983
http://snomed.info/id/108560009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29486	1.0
http://snomed.info/id/108564000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29411	0.99064851
http://snomed.info/id/108566003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83967	0.98869246
http://snomed.info/id/108572003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61645	0.98906541
http://snomed.info/id/108575001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29159	0.98504603
http://snomed.info/id/108578004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62074	0.99023414
http://snomed.info/id/108581009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47781	0.98502356
http://snomed.info/id/108587008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65284	0.98756504
http://snomed.info/id/108590002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61759	1.0
http://snomed.info/id/108594006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47514	1.0
http://snomed.info/id/108597004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28919	1.0
http://snomed.info/id/108600003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61527	0.98394799
http://snomed.info/id/108601004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28837	1.0
http://snomed.info/id/108603001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29047	0.98441237
http://snomed.info/id/108605008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29443	0.9749729
http://snomed.info/id/108606009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61935	1.0
http://snomed.info/id/108608005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75928	1.0
http://snomed.info/id/108611006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61893	0.96308541
http://snomed.info/id/108614003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47785	0.98336798
http://snomed.info/id/108617005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26667	1.0
http://snomed.info/id/108620002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47625	1.0
http://snomed.info/id/108622005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1027	0.98151344
http://snomed.info/id/108627004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66225	0.98016208
http://snomed.info/id/108629001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47635	1.0
http://snomed.info/id/108632003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61767	0.9819811
http://snomed.info/id/108644000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61643	0.98314792
http://snomed.info/id/108650005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61764	0.98727131
http://snomed.info/id/108656004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28920	1.0
http://snomed.info/id/108661002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29702	0.84982109
http://snomed.info/id/108665006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1404	0.74727339
http://snomed.info/id/108666007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29150	0.98300219
http://snomed.info/id/108673002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1176	0.95318443
http://snomed.info/id/108674008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66254	1.0
http://snomed.info/id/108681001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65838	0.9801712
http://snomed.info/id/108682008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65839	1.0
http://snomed.info/id/108688007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1600	0.97944915
http://snomed.info/id/108690008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1428	0.97372073
http://snomed.info/id/108696002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1662	1.0
http://snomed.info/id/108698001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1471	0.98294151
http://snomed.info/id/108700005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29444	0.98913765
http://snomed.info/id/108709006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1589	0.98009944
http://snomed.info/id/108710001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65366	1.0
http://snomed.info/id/108713004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61928	1.0
http://snomed.info/id/108715006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C226	0.98476553
http://snomed.info/id/108754007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87680	0.98136437
http://snomed.info/id/108755008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65805	1.0
http://snomed.info/id/108759002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1282	0.97378522
http://snomed.info/id/108763009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1094	0.98576683
http://snomed.info/id/108766001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1599	0.96859163
http://snomed.info/id/108768000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C479	0.97689968
http://snomed.info/id/108771008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1374	1.0
http://snomed.info/id/108774000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1607	0.98384655
http://snomed.info/id/108777007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1527	0.98295033
http://snomed.info/id/108779005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1413	0.97430742
http://snomed.info/id/108780008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1748	0.97670889
http://snomed.info/id/108781007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2828	1.0
http://snomed.info/id/108783005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62040	0.98295301
http://snomed.info/id/108792008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1275	0.9804678
http://snomed.info/id/108794009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1395	1.0
http://snomed.info/id/108800000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1336	0.96788001
http://snomed.info/id/108806006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1526	0.98307419
http://snomed.info/id/108811008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66876	0.98247606
http://snomed.info/id/108812001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1557	0.84446573
http://snomed.info/id/108816003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76306	0.97751856
http://snomed.info/id/108817007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1420	1.0
http://snomed.info/id/108823002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C488	0.98060721
http://snomed.info/id/108827001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65269	0.98240542
http://snomed.info/id/108831007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61844	0.98554903
http://snomed.info/id/108834004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62026	0.9786827
http://snomed.info/id/108836002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47420	0.97700369
http://snomed.info/id/108838001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29151	0.981718
http://snomed.info/id/108842003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47469	1.0
http://snomed.info/id/108843008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61867	1.0
http://snomed.info/id/108847009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61744	1.0
http://snomed.info/id/108849007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66576	1.0
http://snomed.info/id/108852004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47705	0.98858356
http://snomed.info/id/108859008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61813	0.97942811
http://snomed.info/id/108861004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29160	0.9539423
http://snomed.info/id/108869002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61770	1.0
http://snomed.info/id/108872009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29139	0.94353467
http://snomed.info/id/108888009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80949	0.97894979
http://snomed.info/id/108897008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47395	1.0
http://snomed.info/id/108903004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28989	0.9719196
http://snomed.info/id/108906007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29487	0.97870541
http://snomed.info/id/108908008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47407	0.96380407
http://snomed.info/id/108912002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29036	0.97655028
http://snomed.info/id/108914001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C985	0.98350102
http://snomed.info/id/108918003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66337	0.981139
http://snomed.info/id/108920000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61958	0.98596215
http://snomed.info/id/108921001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47733	1.0
http://snomed.info/id/108923003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72959	0.97307533
http://snomed.info/id/108924009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47426	1.0
http://snomed.info/id/108925005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48019	0.9819541
http://snomed.info/id/108927002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29492	1.0
http://snomed.info/id/108929004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75086	0.96558911
http://snomed.info/id/108930009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C142975	1.0
http://snomed.info/id/108939005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1431	0.98135364
http://snomed.info/id/108950008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65361	1.0
http://snomed.info/id/108951007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47720	1.0
http://snomed.info/id/108964008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2695	0.98762804
http://snomed.info/id/108971003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61972	0.98389584
http://snomed.info/id/108976008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28825	0.97966921
http://snomed.info/id/108977004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28826	1.0
http://snomed.info/id/108979001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61686	0.98725706
http://snomed.info/id/108983001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75769	1.0
http://snomed.info/id/108984007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1452	0.98757011
http://snomed.info/id/108986009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1453	0.96596956
http://snomed.info/id/108990006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90877	1.0
http://snomed.info/id/108995001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1839	0.97586304
http://snomed.info/id/109003006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90853	1.0
http://snomed.info/id/109006003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47765	0.97989178
http://snomed.info/id/109029006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1518	1.0
http://snomed.info/id/109042006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71762	0.89199018
http://snomed.info/id/109046009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61613	1.0
http://snomed.info/id/109047000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1144	1.0
http://snomed.info/id/109049002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74270	1.0
http://snomed.info/id/109050002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77424	1.0
http://snomed.info/id/109057004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61662	0.98099452
http://snomed.info/id/109064002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65865	1.0
http://snomed.info/id/109066000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1819	1.0
http://snomed.info/id/109070008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1067	1.0
http://snomed.info/id/109072000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C139651	0.96388072
http://snomed.info/id/109074004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47703	0.98352528
http://snomed.info/id/109075003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66075	0.97642457
http://snomed.info/id/109077006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C983	0.97059089
http://snomed.info/id/109079009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29073	0.96527421
http://snomed.info/id/109083009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29251	1.0
http://snomed.info/id/109098006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61855	1.0
http://snomed.info/id/109100006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47538	0.9836964
http://snomed.info/id/109106000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47758	1.0
http://snomed.info/id/109109007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61696	0.84610683
http://snomed.info/id/109111003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47467	0.87784749
http://snomed.info/id/109116008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1755	0.97118187
http://snomed.info/id/109123009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61940	0.98624331
http://snomed.info/id/109129008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1311	0.98111534
http://snomed.info/id/109139002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47428	0.9864347
http://snomed.info/id/109194005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78130	1.0
http://snomed.info/id/109196007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47607	1.0
http://snomed.info/id/109207004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65238	1.0
http://snomed.info/id/109232002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81131	1.0
http://snomed.info/id/111039007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84248	1.0
http://snomed.info/id/111067003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29883	1.0
http://snomed.info/id/111089004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29264	1.0
http://snomed.info/id/111099009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80922	1.0
http://snomed.info/id/111100001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77036	0.72626948
http://snomed.info/id/111121001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76415	1.0
http://snomed.info/id/111122008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82300	1.0
http://snomed.info/id/111127002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C227	0.9824183
