src_id	tgt_id	src_label	tgt_label	j_label	b_label	j_pooled	b_pooled	j_max_syn	b_max_syn	n_inter_pooled	n_union_pooled
mesh:D020241	mondo:0019380	Encephalomyelitis, Western Equine	western equine encephalitis	0.500000	medium	0.500000	medium	1.000000	high	4	8
mesh:D004714	mondo:0041161	Endometrial Hyperplasia	obsolete endometrial hyperplasia	0.666667	high	0.200000	low	1.000000	high	2	10
mesh:D000074742	mondo:0017388	Median Arcuate Ligament Syndrome	celiac trunk compression syndrome	0.142857	low	0.571429	medium	1.000000	high	8	14
mesh:D015827	mondo:0005878	Onchocerciasis, Ocular	ocular onchocerciasis	1.000000	high	0.200000	low	1.000000	high	2	10
mesh:D016584	mondo:0005383		panic disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D012555	mondo:0044345	Schistosomiasis mansoni	Schistosoma mansoni infectious disease	0.200000	low	0.250000	low	1.000000	high	3	12
mesh:D016781	mondo:0005697	Toxoplasmosis, Cerebral	cerebral toxoplasmosis	1.000000	high	0.142857	low	1.000000	high	2	14
mesh:D001357	mondo:0025382	Sarcoma, Avian	sarcoma, avian	1.000000	high	1.000000	high	1.000000	high	4	4
mesh:D003410	mondo:0007404	Cri-du-Chat Syndrome	Cri-du-chat syndrome	1.000000	high	0.684211	high	1.000000	high	13	19
mesh:D001196	mondo:0005654	Ascariasis	ascariasis	1.000000	high	0.250000	low	1.000000	high	3	12
mesh:D014256	mondo:0013189		trichotillomania	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:D018783	mondo:0007013	Impotence, Vasculogenic	vasculogenic impotence	1.000000	high	0.285714	low	1.000000	high	2	7
mesh:C564146	mondo:0016607		odontohypophosphatasia	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D058429	mondo:0005776	Gnathostomiasis	gnathomiasis	0.000000	zero	0.333333	medium	1.000000	high	3	9
mesh:D006562	mondo:0005609	Herpes Zoster	herpes zoster	1.000000	high	0.666667	high	1.000000	high	4	6
mesh:D003048	mondo:0005707	Coccidiosis	coccidiosis	1.000000	high	0.142857	low	1.000000	high	1	7
mesh:D019970	mondo:0005186	Cocaine-Related Disorders	cocaine dependence	0.250000	low	0.375000	medium	1.000000	high	3	8
mesh:D015439	mondo:0005125	Leprosy, Borderline	borderline leprosy	1.000000	high	0.375000	medium	1.000000	high	3	8
mesh:D010229	mondo:0005894	Paracoccidioidomycosis	paracoccidioidomycosis	1.000000	high	0.285714	low	1.000000	high	6	21
mesh:C537500	mondo:0015518		infantile bilateral striatal necrosis	0.000000	zero	0.000000	zero	0.000000	zero	0	9
mesh:D058365	mondo:0044067	Candidiasis, Invasive	candidiasis, invasive	1.000000	high	1.000000	high	1.000000	high	3	3
mesh:C562992	mondo:0020110		pulmonary agenesis	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:D013202	mondo:0005971	Staphylococcal Food Poisoning	staphyloenterotoxemia	0.000000	zero	0.300000	low	1.000000	high	3	10
mesh:C567302	mondo:0007110		Diamond-Blackfan anemia 1	0.000000	zero	0.000000	zero	0.000000	zero	0	31
mesh:C567674	mondo:0013207		corneal dystrophy, fuchs endothelial, 7	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mesh:D004410	mondo:0005489	Dyslexia	dyslexia	1.000000	high	0.076923	low	1.000000	high	1	13
mesh:D009187	mondo:0002565	Myelitis	myelitis	1.000000	high	0.307692	low	1.000000	high	4	13
mesh:D018222	mondo:0007608	Desmoid Tumors	desmoid tumor	0.333333	medium	0.315789	low	1.000000	high	6	19
mesh:D012488	mondo:0003619	Salpingitis	salpingitis	1.000000	high	0.166667	low	1.000000	high	1	6
mesh:D016470	mondo:0005229	Bacteremia	bacterial infectious disease with sepsis	0.000000	zero	0.125000	low	0.500000	medium	1	8
mesh:D045463	mondo:0005660	Avulavirus Infections	Avulavirus infectious disease	0.250000	low	0.200000	low	0.250000	low	1	5
mesh:C565179	mondo:0031001		vitreoretinopathy with phalangeal epiphyseal dysplasia	0.000000	zero	0.000000	zero	0.000000	zero	0	6
mesh:D004030	mondo:0024608	Dientamoebiasis	dientamoebiasis	1.000000	high	0.230769	low	1.000000	high	3	13
mesh:D013969	mondo:0001947	Thyroiditis, Suppurative	suppurative thyroiditis	1.000000	high	0.500000	medium	1.000000	high	4	8
mesh:D011001	mondo:0001940	Pleuropneumonia	pleuropneumonia	1.000000	high	1.000000	high	1.000000	high	1	1
mesh:C562816	mondo:0030048		harderoporphyria	0.000000	zero	0.000000	zero	0.000000	zero	0	2
mesh:D007806	mondo:0004750	Language Disorders	language disorder	0.333333	medium	0.500000	medium	0.666667	high	2	4
mesh:D065635	mondo:8000018	Benign Paroxysmal Positional Vertigo	benign paroxysmal positional vertigo	1.000000	high	0.583333	medium	1.000000	high	7	12
mesh:D003003	mondo:0005705	Clonorchiasis	clonorchiasis	1.000000	high	0.100000	low	1.000000	high	1	10
mesh:D011019	mondo:0005867	Pneumonia, Mycoplasma	Mycoplasma pneumoniae pneumonia	0.666667	high	0.157895	low	1.000000	high	3	19
mesh:D012899	mondo:0004651	Smallpox	smallpox	1.000000	high	0.142857	low	1.000000	high	2	14
mesh:D016183	mondo:0025487	Murine Acquired Immunodeficiency Syndrome	murine acquired immunodeficiency syndrome	1.000000	high	0.900000	high	1.000000	high	9	10
mesh:D000074270	mondo:0054868	Meconium Ileus	meconium ileus	1.000000	high	1.000000	high	1.000000	high	2	2
mesh:D000386	mondo:0005639	AIDS-Related Complex	AIDS related complex	1.000000	high	0.428571	medium	1.000000	high	3	7
mesh:D006677	mondo:0002613		histrionic personality disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D020181	mondo:0007147	Sleep Apnea, Obstructive	obstructive sleep apnea syndrome	0.750000	high	0.909091	high	1.000000	high	10	11
mesh:D006800	mondo:0021184	Deltaretrovirus Infections	deltaretrovirus infections	1.000000	high	1.000000	high	1.000000	high	5	5
mesh:D020330	mondo:0001835	Bell Palsy	facial paralysis	0.000000	zero	0.200000	low	0.666667	high	3	15
mesh:D002177	mondo:0002026	Candidiasis	candidiasis	1.000000	high	0.250000	low	1.000000	high	3	12
mesh:D014339	mondo:0018072	Truncus Arteriosus, Persistent	persistent truncus arteriosus	1.000000	high	0.272727	low	1.000000	high	3	11
mesh:D012088	mondo:0005939	Reoviridae Infections	Reoviridae infectious disease	0.250000	low	0.666667	high	1.000000	high	4	6
mesh:D008590	mondo:0005845	Meningoencephalitis	meningoencephalitis	1.000000	high	0.166667	low	1.000000	high	1	6
mesh:C537068	mondo:0018363		focal facial dermal dysplasia	0.000000	zero	0.000000	zero	0.000000	zero	0	5
mesh:C564577	mondo:0011826		glucocorticoid deficiency 2	0.000000	zero	0.000000	zero	0.000000	zero	0	11
mesh:D052018	mondo:0005582		binge eating disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:D012226	mondo:0005945	Rhinoscleroma	rhinoscleroma	1.000000	high	0.333333	medium	1.000000	high	1	3
mesh:D000082903	mondo:0018082	Aortico-Ventricular Tunnel	aorto-ventricular tunnel	0.500000	medium	0.272727	low	1.000000	high	3	11
mesh:C536281	mondo:0009336		hemosiderosis, pulmonary, with deficiency of gamma-a globulin	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:D001819	mondo:0025385	Bluetongue	bluetongue	1.000000	high	1.000000	high	1.000000	high	3	3
mesh:C536594	mondo:0007088		Alzheimer disease type 1	0.000000	zero	0.000000	zero	0.000000	zero	0	11
mesh:C535479	mondo:0012425		corneal dystrophy, fuchs endothelial, 2	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mesh:D012061	mondo:0019633	Relapsing Fever	relapsing fever	1.000000	high	0.222222	low	1.000000	high	2	9
mesh:C563776	mondo:0012214		glucocorticoid deficiency 3	0.000000	zero	0.000000	zero	0.000000	zero	0	7
mesh:D055958	mondo:0043320	Piriformis Muscle Syndrome	piriformis syndrome	0.666667	high	0.266667	low	1.000000	high	4	15
mesh:D003699	mondo:0005789	Hepatitis D	hepatitis D virus infection	0.500000	medium	0.222222	low	1.000000	high	4	18
mesh:C564166	mondo:0007767		hyperparathyroidism 1	0.000000	zero	0.000000	zero	0.000000	zero	0	9
mesh:D034081	mondo:0002680	Wasting Disease, Chronic	chronic wasting disease	1.000000	high	1.000000	high	1.000000	high	3	3
mesh:D014205	mondo:0005991	Trench Fever	trench fever	1.000000	high	0.238095	low	1.000000	high	5	21
mesh:D001289	mondo:0005302		attention deficit hyperactivity disorder, inattentive type	0.000000	zero	0.000000	zero	0.000000	zero	0	11
mesh:D009304	mondo:0001040	Nasopharyngitis	nasopharyngitis	1.000000	high	0.166667	low	1.000000	high	1	6
mesh:D008118	mondo:0016566	Loiasis	loiasis	1.000000	high	0.272727	low	1.000000	high	3	11
mesh:D031261	mondo:0025293	Poult Enteritis Mortality Syndrome	poult enteritis mortality syndrome	1.000000	high	1.000000	high	1.000000	high	5	5
mesh:D004605	mondo:0005761	Elephantiasis, Filarial	filarial elephantiasis	1.000000	high	0.421053	medium	1.000000	high	8	19
mesh:D007859	mondo:0004681	Learning Disabilities	learning disability	0.333333	medium	0.235294	low	1.000000	high	4	17
mesh:D001759	mondo:0005672	Blastomycosis	blastomycosis	1.000000	high	0.500000	medium	1.000000	high	9	18
mesh:D012552	mondo:0044344	Schistosomiasis	Schistosoma japonicum infectious disease	0.000000	zero	0.210526	low	0.500000	medium	4	19
mesh:D004482	mondo:0005809	Ectromelia, Infectious	infectious ectromelia	1.000000	high	0.400000	medium	1.000000	high	2	5
mesh:D018174	mondo:0005652	Arterivirus Infections	Arterivirus infectious disease	0.250000	low	0.125000	low	0.250000	low	1	8
mesh:D052878	mondo:0024647	Urolithiasis	urolithiasis	1.000000	high	0.285714	low	1.000000	high	2	7
mesh:D013064	mondo:0004730	Speech Disorders	speech disorder	0.333333	medium	0.142857	low	0.333333	medium	2	14
mesh:D044903	mondo:0017182	Congenital Hyperinsulinism	familial hyperinsulinism	0.333333	medium	0.360000	medium	1.000000	high	9	25
mesh:D001988	mondo:0002465	Bronchiolitis	bronchiolitis	1.000000	high	0.142857	low	1.000000	high	1	7
mesh:D003193	mondo:0001158		obsessive-compulsive personality disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:C537840	mondo:0016217		mal de Debarquement	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mesh:D000355	mondo:0025376	African Horse Sickness	African horse sickness	1.000000	high	1.000000	high	1.000000	high	9	9
mesh:D016773	mondo:0005446	Leishmaniasis, Cutaneous	cutaneous leishmaniasis	1.000000	high	0.133333	low	1.000000	high	2	15
mesh:D013283	mondo:0005792	Stomatitis, Herpetic	herpes simplex virus gingivostomatitis	0.000000	zero	0.727273	high	1.000000	high	8	11
mesh:D053206	mondo:0000022	Nocturnal Enuresis	nocturnal enuresis	1.000000	high	0.428571	medium	1.000000	high	3	7
mesh:D003453	mondo:0005724	Cryptococcosis	cryptococcosis	1.000000	high	0.238095	low	1.000000	high	5	21
mesh:D002345	mondo:0021053	Carotid Body Tumor	carotid body paraganglioma	0.500000	medium	0.363636	medium	1.000000	high	4	11
mesh:D014843	mondo:0001135		voyeurism	0.000000	zero	0.000000	zero	0.000000	zero	0	1
mesh:D014247	mondo:0005993	Trichomonas Vaginitis	Trichomonas vaginitis urogenital infection	0.500000	medium	0.200000	low	1.000000	high	3	15
mesh:D000437	mondo:0002046	Alcoholism	alcohol abuse	0.000000	zero	0.916667	high	1.000000	high	11	12
mesh:D020802	mondo:0005752	Epidural Abscess	epidural abscess	1.000000	high	0.444444	medium	1.000000	high	4	9
mesh:D016869	mondo:0007007	Ureaplasma Infections	Ureaplasma urethritis	0.333333	medium	0.333333	medium	1.000000	high	3	9
mesh:D014352	mondo:0000940	Trypanosomiasis	trypanosomiasis	1.000000	high	0.250000	low	1.000000	high	2	8
mesh:D001072	mondo:0000665	Apraxias	apraxia	0.000000	zero	0.086957	low	1.000000	high	2	23
mesh:D020189	mondo:0005905	Nocturnal Myoclonus Syndrome	periodic limb movement disorder	0.000000	zero	0.461538	medium	1.000000	high	6	13
mesh:D001912	mondo:0005679	Bovine Virus Diarrhea-Mucosal Disease	bovine virus diarrhea-mucosal disease	1.000000	high	0.625000	medium	1.000000	high	5	8
mesh:D014383	mondo:0006743	Tuberculosis, Endocrine	endocrine tuberculosis	1.000000	high	0.666667	high	1.000000	high	2	3
mesh:D014124	mondo:0025270	Toxoplasmosis, Animal	toxoplasmosis, non-human animal	0.500000	medium	0.600000	medium	1.000000	high	3	5
mesh:D024182	mondo:0700086	Uniparental Disomy	uniparental disomy	1.000000	high	0.285714	low	1.000000	high	2	7
mesh:C563799	mondo:0018274		GM3 synthase deficiency	0.000000	zero	0.000000	zero	0.000000	zero	0	30
mesh:D005077	mondo:0000337	Exanthema Subitum	exanthema subitum	1.000000	high	0.750000	high	1.000000	high	6	8
mesh:D019349	mondo:0005949	Roseolovirus Infections	roseolovirus infectious disease	0.250000	low	0.125000	low	0.250000	low	1	8
mesh:D055090	mondo:0019804	Tracheomalacia	congenital tracheomalacia	0.500000	medium	0.100000	low	1.000000	high	1	10
mesh:D003527	mondo:0004572		cyclothymic disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	6
mesh:D010554	mondo:0002028		personality disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D000071243	mondo:0000890	Zika Virus Infection	Zika virus congenital syndrome	0.400000	medium	0.750000	high	1.000000	high	6	8
mesh:D015441	mondo:0005126	Leprosy, Tuberculoid	tuberculoid leprosy	1.000000	high	0.250000	low	1.000000	high	2	8
mesh:D011818	mondo:0019173	Rabies	rabies	1.000000	high	0.285714	low	1.000000	high	2	7
mesh:D052018	mondo:0005452		bulimia nervosa	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:D061387	mondo:0025598	Chlamydial Pneumonia	pneumonia caused by chlamydia	0.200000	low	0.285714	low	1.000000	high	2	7
mesh:D048090	mondo:0005678	Bovine Respiratory Disease Complex	bovine respiratory disease complex	1.000000	high	1.000000	high	1.000000	high	4	4
mesh:D065631	mondo:0005324	Rhinitis, Allergic	seasonal allergic rhinitis	0.666667	high	0.333333	medium	0.666667	high	2	6
mesh:C564969	mondo:0018948		multiminicore myopathy	0.000000	zero	0.000000	zero	0.000000	zero	0	5
mesh:D007827	mondo:0002647	Laryngitis	laryngitis	1.000000	high	0.166667	low	1.000000	high	1	6
mesh:D002007	mondo:0001973	Brucellosis, Bovine	Brucella abortus brucellosis	0.250000	low	0.111111	low	0.250000	low	1	9
mesh:C563443	mondo:0100350		neuronopathy, distal hereditary motor, type 5	0.000000	zero	0.000000	zero	0.000000	zero	0	13
mesh:D014123	mondo:0005989	Toxoplasmosis	toxoplasmosis	1.000000	high	0.300000	low	1.000000	high	3	10
mesh:D020774	mondo:0008243	Pick Disease of the Brain	Pick disease	0.400000	medium	0.777778	high	1.000000	high	14	18
mesh:D008271	mondo:0016823	Mycetoma	mycetoma	1.000000	high	0.500000	medium	1.000000	high	3	6
mesh:D019142	mondo:0005737	Hemorrhagic Fever, Ebola	Ebola hemorrhagic fever	1.000000	high	0.461538	medium	1.000000	high	6	13
mesh:D000647	mondo:0001152	Amnesia	amnestic disorder	0.000000	zero	0.100000	low	1.000000	high	2	20
mesh:D056006	mondo:0041751	Leprosy, Multibacillary	multibacillary leprosy	1.000000	high	0.500000	medium	1.000000	high	3	6
mesh:C537328	mondo:0008426		Shprintzen-Goldberg syndrome	0.000000	zero	0.000000	zero	0.000000	zero	0	14
mesh:D014615	mondo:0002595	Vaccinia	vaccinia	1.000000	high	1.000000	high	1.000000	high	1	1
mesh:D004011	mondo:0005729	Dicrocoeliasis	dicrocoeliasis	1.000000	high	0.090909	low	1.000000	high	1	11
mesh:D057180	mondo:0017276	Frontotemporal Dementia	frontotemporal dementia	1.000000	high	0.291667	low	1.000000	high	14	48
mesh:D014009	mondo:0001628	Onychomycosis	tinea unguium	0.000000	zero	0.153846	low	1.000000	high	4	26
mesh:D007244	mondo:0005810	Infectious Mononucleosis	infectious mononucleosis	1.000000	high	0.333333	medium	1.000000	high	4	12
mesh:D003881	mondo:0002040	Dermatomycoses	dermatomycosis	0.000000	zero	0.142857	low	1.000000	high	1	7
mesh:D005391	mondo:0001522		pyromania	0.000000	zero	0.000000	zero	0.000000	zero	0	5
mesh:D007000	mondo:0005805	Hypodermyiasis	hypodermyiasis	1.000000	high	0.125000	low	1.000000	high	1	8
mesh:D015522	mondo:0001121	Frontal Sinusitis	frontal sinusitis	1.000000	high	0.666667	high	1.000000	high	2	3
mesh:D014389	mondo:0006845	Tuberculosis, Male Genital	male genital tuberculosis	1.000000	high	0.666667	high	1.000000	high	4	6
mesh:D014895	mondo:0043004	Weil Disease	Weil's disease	0.666667	high	0.888889	high	1.000000	high	8	9
mesh:D012719	mondo:0005957	Setariasis	setariasis	1.000000	high	0.100000	low	1.000000	high	1	10
mesh:D016180	mondo:0022034	Lentivirus Infections	lentivirus infection	0.333333	medium	0.375000	medium	1.000000	high	3	8
mesh:D007877	mondo:0005823	Legionnaires' Disease	legionellosis	0.000000	zero	0.181818	low	0.666667	high	2	11
mesh:D017227	mondo:0005987	Toxascariasis	toxascariasis	1.000000	high	0.125000	low	1.000000	high	1	8
mesh:D000067559	mondo:0016225	Specific Learning Disorder	specific learning disability	0.500000	medium	0.500000	medium	1.000000	high	3	6
mesh:D011023	mondo:0005970	Pneumonia, Staphylococcal	staphylococcal pneumonia	1.000000	high	0.500000	medium	1.000000	high	3	6
mesh:D014924	mondo:0006018	Wissler's Syndrome	Wissler syndrome	0.666667	high	0.666667	high	1.000000	high	6	9
mesh:C563534	mondo:0008062		narcolepsy 1	0.000000	zero	0.000000	zero	0.000000	zero	0	11
mesh:D001650	mondo:0021662	Bile Duct Neoplasms	bile duct neoplasm	0.500000	medium	0.285714	low	1.000000	high	4	14
mesh:D007876	mondo:0005823	Legionellosis	legionellosis	1.000000	high	0.250000	low	1.000000	high	1	4
mesh:D063647	mondo:0000408	Fetal Alcohol Spectrum Disorders	fetal alcohol spectrum disorder	0.600000	medium	0.827586	high	1.000000	high	24	29
mesh:D007787	mondo:0100345	Lactose Intolerance	lactose intolerance	1.000000	high	0.230769	low	1.000000	high	3	13
mesh:D001991	mondo:0003781	Bronchitis	bronchitis	1.000000	high	0.062500	low	1.000000	high	1	16
mesh:D016779	mondo:0005625	Malaria, Cerebral	cerebral malaria	1.000000	high	0.400000	medium	1.000000	high	2	5
mesh:D000193	mondo:0006921	Actinomycetales Infections	Actinomycetales infectious disease	0.250000	low	0.333333	medium	1.000000	high	4	12
mesh:C537851	mondo:0008990		cleft larynx, posterior	0.000000	zero	0.000000	zero	0.000000	zero	0	10
mesh:C536467	mondo:0019518		Waardenburg-Shah syndrome	0.000000	zero	0.000000	zero	0.000000	zero	0	12
mesh:D016459	mondo:0043892	Prosthesis-Related Infections	prosthesis-related infectious disease	0.400000	medium	0.571429	medium	1.000000	high	4	7
mesh:D006725	mondo:0005799	Hookworm Infections	hookworm infectious disease	0.250000	low	0.714286	high	1.000000	high	5	7
mesh:D009164	mondo:0020590	Mycobacterium Infections	mycobacterial infectious disease	0.000000	zero	0.285714	low	1.000000	high	2	7
mesh:C579922	mondo:0016798		ataxia neuropathy spectrum	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:C538058	mondo:0008738		aganglionosis, total intestinal	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:C567924	mondo:0018226		infantile epileptic-dyskinetic encephalopathy	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D011552	mondo:0005141	Pseudomonas Infections	Pseudomonas infection	0.333333	medium	0.222222	low	1.000000	high	2	9
mesh:D009497	mondo:0005379		neurotic disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	13
mesh:D016780	mondo:0005921	Malaria, Vivax	Plasmodium vivax malaria	0.666667	high	0.750000	high	1.000000	high	3	4
mesh:D010495	mondo:0005903	Pericarditis, Tuberculous	pericardial tuberculosis	0.000000	zero	0.400000	medium	1.000000	high	2	5
mesh:D054312	mondo:0000327	Buruli Ulcer	Buruli ulcer disease	0.666667	high	0.277778	low	1.000000	high	5	18
mesh:D012295	mondo:0017880	Rift Valley Fever	Rift valley fever	1.000000	high	0.750000	high	1.000000	high	3	4
mesh:D000648	mondo:0003040	Amnesia, Retrograde	retrograde amnesia	1.000000	high	0.250000	low	1.000000	high	2	8
mesh:D018353	mondo:0005944	Rhabdoviridae Infections	Rhabdoviridae infectious disease	0.250000	low	0.600000	medium	1.000000	high	3	5
mesh:D019959	mondo:0001301		rumination disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D012554	mondo:0008412	Schistosomiasis japonica	intestinal schistosomiasis	0.333333	medium	0.250000	low	1.000000	high	4	16
mesh:D018178	mondo:0005763	Flaviviridae Infections	Flaviviridae infectious disease	0.250000	low	0.125000	low	0.250000	low	1	8
mesh:D001989	mondo:0015265	Bronchiolitis Obliterans	bronchiolitis obliterans syndrome	0.666667	high	0.142857	low	1.000000	high	3	21
mesh:D000550	mondo:0001020	Amblyopia	amblyopia	1.000000	high	0.250000	low	1.000000	high	3	12
mesh:D012541	mondo:0005952	Scarlet Fever	scarlet fever	1.000000	high	0.500000	medium	1.000000	high	2	4
mesh:C565972	mondo:0008734		adrenocortical carcinoma, hereditary	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:D012553	mondo:0006001	Schistosomiasis haematobia	urinary schistosomiasis	0.333333	medium	0.250000	low	1.000000	high	5	20
mesh:D011618	mondo:0005485		psychotic disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	7
mesh:D008457	mondo:0004619	Measles	measles	1.000000	high	0.200000	low	1.000000	high	2	10
mesh:D016735	mondo:0000597		Munchausen by proxy	0.000000	zero	0.000000	zero	0.000000	zero	0	4
mesh:D013313	mondo:0005146		post-traumatic stress disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	7
mesh:D014190	mondo:0001494		obsolete transvestism	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:D006524	mondo:0025085	Hepatitis, Viral, Animal	hepatitis, viral, animal	1.000000	high	0.750000	high	1.000000	high	3	4
mesh:D053489	mondo:0025505	Mink Viral Enteritis	mink viral enteritis	1.000000	high	1.000000	high	1.000000	high	6	6
mesh:D004814	mondo:0007547	Epidermal Cyst	epidermoid cysts	0.000000	zero	0.266667	low	1.000000	high	4	15
mesh:D003232	mondo:0005634	Conjunctivitis, Acute Hemorrhagic	acute hemorrhagic conjunctivitis	1.000000	high	0.375000	medium	1.000000	high	3	8
mesh:D004927	mondo:0020920	Escherichia coli Infections	escherichia coli infection	0.500000	medium	0.384615	medium	1.000000	high	5	13
mesh:D009877	mondo:0016047	Endophthalmitis	endophthalmitis	1.000000	high	0.250000	low	1.000000	high	1	4
mesh:D003693	mondo:0045057	Delirium	delirium	1.000000	high	0.100000	low	1.000000	high	1	10
mesh:D030243	mondo:0005679	Hemorrhagic Syndrome, Bovine	bovine virus diarrhea-mucosal disease	0.142857	low	0.428571	medium	1.000000	high	3	7
mesh:D011020	mondo:0019121	Pneumonia, Pneumocystis	pneumocystosis	0.000000	zero	0.400000	medium	1.000000	high	6	15
mesh:D001883	mondo:0001156		borderline personality disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	5
mesh:D020814	mondo:0006753	Meningitis, Escherichia coli	Escherichia coli meningitis	1.000000	high	0.750000	high	1.000000	high	3	4
mesh:D015266	mondo:0002822	Carcinoma, Merkel Cell	trabecular adenocarcinoma	0.000000	zero	0.250000	low	1.000000	high	3	12
mesh:D013009	mondo:0100226	Somnambulism	parasomnia, sleepwalking type	0.000000	zero	0.416667	medium	1.000000	high	5	12
mesh:D007319	mondo:0013600	Sleep Initiation and Maintenance Disorders	insomnia	0.000000	zero	0.096774	low	1.000000	high	3	31
mesh:D008380	mondo:0016101	Marek Disease	neurolymphomatosis	0.000000	zero	0.666667	high	1.000000	high	6	9
mesh:C537519	mondo:0015465		craniometaphyseal dysplasia	0.000000	zero	0.000000	zero	0.000000	zero	0	2
mesh:D008924	mondo:0004389	Mite Infestations	mite infestation	0.333333	medium	0.166667	low	1.000000	high	2	12
mesh:C567291	mondo:0012914		chromosome 1q21.1 deletion syndrome	0.000000	zero	0.000000	zero	0.000000	zero	0	19
mesh:D014120	mondo:0005988	Toxocariasis	toxocariasis	1.000000	high	0.071429	low	1.000000	high	1	14
mesh:D014777	mondo:0005108	Virus Diseases	viral infectious disease	0.000000	zero	0.454545	medium	1.000000	high	5	11
mesh:D012557	mondo:0001161		schizoid personality disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	3
mesh:D001906	mondo:0005498	Botulism	botulism	1.000000	high	0.388889	medium	1.000000	high	7	18
mesh:D010373	mondo:0003472	Lice Infestations	lice infestation	0.333333	medium	0.187500	low	1.000000	high	3	16
mesh:D005211	mondo:0004668	Fascioliasis	fascioliasis	1.000000	high	0.285714	low	1.000000	high	4	14
mesh:C000656825	mondo:0000242		tinea barbae	0.000000	zero	0.000000	zero	0.000000	zero	0	5
mesh:D013622	mondo:0000367	Taeniasis	taeniasis	1.000000	high	0.210526	low	1.000000	high	4	19
mesh:D004716	mondo:0000918	Endometritis	endometritis	1.000000	high	0.142857	low	1.000000	high	1	7
mesh:D001523	mondo:0005084		mental disorder	0.000000	zero	0.000000	zero	0.000000	zero	0	8
mesh:D014393	mondo:0005887	Tuberculosis, Oral	oral tuberculosis	1.000000	high	0.666667	high	1.000000	high	2	3
mesh:D000073605	mondo:0001195	Spotted Fever Group Rickettsiosis	spotted fever	0.500000	medium	0.176471	low	1.000000	high	6	34
