src_id	tgt_id	src_label	tgt_label	j_label	b_label	j_pooled	b_pooled	j_max_syn	b_max_syn	n_inter_pooled	n_union_pooled
mondo:0005707	mesh:D003048	coccidiosis	Coccidiosis	1.000000	high	0.142857	low	1.000000	high	1	7
mondo:0005186	mesh:D019970	cocaine dependence	Cocaine-Related Disorders	0.250000	low	0.375000	medium	1.000000	high	3	8
mondo:0005125	mesh:D015439	borderline leprosy	Leprosy, Borderline	1.000000	high	0.375000	medium	1.000000	high	3	8
mondo:0005894	mesh:D010229	paracoccidioidomycosis	Paracoccidioidomycosis	1.000000	high	0.285714	low	1.000000	high	6	21
mondo:0015518	mesh:C537500	infantile bilateral striatal necrosis		0.000000	zero	0.000000	zero	0.000000	zero	0	9
mondo:0044067	mesh:D058365	candidiasis, invasive	Candidiasis, Invasive	1.000000	high	1.000000	high	1.000000	high	3	3
mondo:0020110	mesh:C562992	pulmonary agenesis		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0005971	mesh:D013202	staphyloenterotoxemia	Staphylococcal Food Poisoning	0.000000	zero	0.300000	low	1.000000	high	3	10
mondo:0007110	mesh:C567302	Diamond-Blackfan anemia 1		0.000000	zero	0.000000	zero	0.000000	zero	0	31
mondo:0013207	mesh:C567674	corneal dystrophy, fuchs endothelial, 7		0.000000	zero	0.000000	zero	0.000000	zero	0	10
mondo:0005489	mesh:D004410	dyslexia	Dyslexia	1.000000	high	0.076923	low	1.000000	high	1	13
mondo:0002565	mesh:D009187	myelitis	Myelitis	1.000000	high	0.307692	low	1.000000	high	4	13
mondo:0007608	mesh:D018222	desmoid tumor	Desmoid Tumors	0.333333	medium	0.315789	low	1.000000	high	6	19
mondo:0003619	mesh:D012488	salpingitis	Salpingitis	1.000000	high	0.166667	low	1.000000	high	1	6
mondo:0005229	mesh:D016470	bacterial infectious disease with sepsis	Bacteremia	0.000000	zero	0.125000	low	0.500000	medium	1	8
mondo:0005660	mesh:D045463	Avulavirus infectious disease	Avulavirus Infections	0.250000	low	0.200000	low	0.250000	low	1	5
mondo:0031001	mesh:C565179	vitreoretinopathy with phalangeal epiphyseal dysplasia		0.000000	zero	0.000000	zero	0.000000	zero	0	6
mondo:0024608	mesh:D004030	dientamoebiasis	Dientamoebiasis	1.000000	high	0.230769	low	1.000000	high	3	13
mondo:0001947	mesh:D013969	suppurative thyroiditis	Thyroiditis, Suppurative	1.000000	high	0.500000	medium	1.000000	high	4	8
mondo:0001940	mesh:D011001	pleuropneumonia	Pleuropneumonia	1.000000	high	1.000000	high	1.000000	high	1	1
mondo:0030048	mesh:C562816	harderoporphyria		0.000000	zero	0.000000	zero	0.000000	zero	0	2
mondo:0004750	mesh:D007806	language disorder	Language Disorders	0.333333	medium	0.500000	medium	0.666667	high	2	4
mondo:8000018	mesh:D065635	benign paroxysmal positional vertigo	Benign Paroxysmal Positional Vertigo	1.000000	high	0.583333	medium	1.000000	high	7	12
mondo:0005705	mesh:D003003	clonorchiasis	Clonorchiasis	1.000000	high	0.100000	low	1.000000	high	1	10
mondo:0005867	mesh:D011019	Mycoplasma pneumoniae pneumonia	Pneumonia, Mycoplasma	0.666667	high	0.157895	low	1.000000	high	3	19
mondo:0004651	mesh:D012899	smallpox	Smallpox	1.000000	high	0.142857	low	1.000000	high	2	14
mondo:0025487	mesh:D016183	murine acquired immunodeficiency syndrome	Murine Acquired Immunodeficiency Syndrome	1.000000	high	0.900000	high	1.000000	high	9	10
mondo:0054868	mesh:D000074270	meconium ileus	Meconium Ileus	1.000000	high	1.000000	high	1.000000	high	2	2
mondo:0005639	mesh:D000386	AIDS related complex	AIDS-Related Complex	1.000000	high	0.428571	medium	1.000000	high	3	7
mondo:0002613	mesh:D006677	histrionic personality disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mondo:0007147	mesh:D020181	obstructive sleep apnea syndrome	Sleep Apnea, Obstructive	0.750000	high	0.909091	high	1.000000	high	10	11
mondo:0021184	mesh:D006800	deltaretrovirus infections	Deltaretrovirus Infections	1.000000	high	1.000000	high	1.000000	high	5	5
mondo:0001835	mesh:D020330	facial paralysis	Bell Palsy	0.000000	zero	0.200000	low	0.666667	high	3	15
mondo:0002026	mesh:D002177	candidiasis	Candidiasis	1.000000	high	0.250000	low	1.000000	high	3	12
mondo:0018072	mesh:D014339	persistent truncus arteriosus	Truncus Arteriosus, Persistent	1.000000	high	0.272727	low	1.000000	high	3	11
mondo:0005939	mesh:D012088	Reoviridae infectious disease	Reoviridae Infections	0.250000	low	0.666667	high	1.000000	high	4	6
mondo:0005845	mesh:D008590	meningoencephalitis	Meningoencephalitis	1.000000	high	0.166667	low	1.000000	high	1	6
mondo:0018363	mesh:C537068	focal facial dermal dysplasia		0.000000	zero	0.000000	zero	0.000000	zero	0	5
mondo:0011826	mesh:C564577	glucocorticoid deficiency 2		0.000000	zero	0.000000	zero	0.000000	zero	0	11
mondo:0005582	mesh:D052018	binge eating disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	3
mondo:0005945	mesh:D012226	rhinoscleroma	Rhinoscleroma	1.000000	high	0.333333	medium	1.000000	high	1	3
mondo:0018082	mesh:D000082903	aorto-ventricular tunnel	Aortico-Ventricular Tunnel	0.500000	medium	0.272727	low	1.000000	high	3	11
mondo:0009336	mesh:C536281	hemosiderosis, pulmonary, with deficiency of gamma-a globulin		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0025385	mesh:D001819	bluetongue	Bluetongue	1.000000	high	1.000000	high	1.000000	high	3	3
mondo:0007088	mesh:C536594	Alzheimer disease type 1		0.000000	zero	0.000000	zero	0.000000	zero	0	11
mondo:0012425	mesh:C535479	corneal dystrophy, fuchs endothelial, 2		0.000000	zero	0.000000	zero	0.000000	zero	0	10
mondo:0019633	mesh:D012061	relapsing fever	Relapsing Fever	1.000000	high	0.222222	low	1.000000	high	2	9
mondo:0012214	mesh:C563776	glucocorticoid deficiency 3		0.000000	zero	0.000000	zero	0.000000	zero	0	7
mondo:0043320	mesh:D055958	piriformis syndrome	Piriformis Muscle Syndrome	0.666667	high	0.266667	low	1.000000	high	4	15
mondo:0005789	mesh:D003699	hepatitis D virus infection	Hepatitis D	0.500000	medium	0.222222	low	1.000000	high	4	18
mondo:0007767	mesh:C564166	hyperparathyroidism 1		0.000000	zero	0.000000	zero	0.000000	zero	0	9
mondo:0002680	mesh:D034081	chronic wasting disease	Wasting Disease, Chronic	1.000000	high	1.000000	high	1.000000	high	3	3
mondo:0005991	mesh:D014205	trench fever	Trench Fever	1.000000	high	0.238095	low	1.000000	high	5	21
mondo:0005302	mesh:D001289	attention deficit hyperactivity disorder, inattentive type		0.000000	zero	0.000000	zero	0.000000	zero	0	11
mondo:0001040	mesh:D009304	nasopharyngitis	Nasopharyngitis	1.000000	high	0.166667	low	1.000000	high	1	6
mondo:0016566	mesh:D008118	loiasis	Loiasis	1.000000	high	0.272727	low	1.000000	high	3	11
mondo:0025293	mesh:D031261	poult enteritis mortality syndrome	Poult Enteritis Mortality Syndrome	1.000000	high	1.000000	high	1.000000	high	5	5
mondo:0005761	mesh:D004605	filarial elephantiasis	Elephantiasis, Filarial	1.000000	high	0.421053	medium	1.000000	high	8	19
mondo:0004681	mesh:D007859	learning disability	Learning Disabilities	0.333333	medium	0.235294	low	1.000000	high	4	17
mondo:0005672	mesh:D001759	blastomycosis	Blastomycosis	1.000000	high	0.500000	medium	1.000000	high	9	18
mondo:0044344	mesh:D012552	Schistosoma japonicum infectious disease	Schistosomiasis	0.000000	zero	0.210526	low	0.500000	medium	4	19
mondo:0005809	mesh:D004482	infectious ectromelia	Ectromelia, Infectious	1.000000	high	0.400000	medium	1.000000	high	2	5
mondo:0005652	mesh:D018174	Arterivirus infectious disease	Arterivirus Infections	0.250000	low	0.125000	low	0.250000	low	1	8
mondo:0024647	mesh:D052878	urolithiasis	Urolithiasis	1.000000	high	0.285714	low	1.000000	high	2	7
mondo:0004730	mesh:D013064	speech disorder	Speech Disorders	0.333333	medium	0.142857	low	0.333333	medium	2	14
mondo:0017182	mesh:D044903	familial hyperinsulinism	Congenital Hyperinsulinism	0.333333	medium	0.360000	medium	1.000000	high	9	25
mondo:0002465	mesh:D001988	bronchiolitis	Bronchiolitis	1.000000	high	0.142857	low	1.000000	high	1	7
mondo:0001158	mesh:D003193	obsessive-compulsive personality disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0016217	mesh:C537840	mal de Debarquement		0.000000	zero	0.000000	zero	0.000000	zero	0	10
mondo:0025376	mesh:D000355	African horse sickness	African Horse Sickness	1.000000	high	1.000000	high	1.000000	high	9	9
mondo:0005446	mesh:D016773	cutaneous leishmaniasis	Leishmaniasis, Cutaneous	1.000000	high	0.133333	low	1.000000	high	2	15
mondo:0005792	mesh:D013283	herpes simplex virus gingivostomatitis	Stomatitis, Herpetic	0.000000	zero	0.727273	high	1.000000	high	8	11
mondo:0000022	mesh:D053206	nocturnal enuresis	Nocturnal Enuresis	1.000000	high	0.428571	medium	1.000000	high	3	7
mondo:0005724	mesh:D003453	cryptococcosis	Cryptococcosis	1.000000	high	0.238095	low	1.000000	high	5	21
mondo:0021053	mesh:D002345	carotid body paraganglioma	Carotid Body Tumor	0.500000	medium	0.363636	medium	1.000000	high	4	11
mondo:0001135	mesh:D014843	voyeurism		0.000000	zero	0.000000	zero	0.000000	zero	0	1
mondo:0005993	mesh:D014247	Trichomonas vaginitis urogenital infection	Trichomonas Vaginitis	0.500000	medium	0.200000	low	1.000000	high	3	15
mondo:0002046	mesh:D000437	alcohol abuse	Alcoholism	0.000000	zero	0.916667	high	1.000000	high	11	12
mondo:0005752	mesh:D020802	epidural abscess	Epidural Abscess	1.000000	high	0.444444	medium	1.000000	high	4	9
mondo:0007007	mesh:D016869	Ureaplasma urethritis	Ureaplasma Infections	0.333333	medium	0.333333	medium	1.000000	high	3	9
mondo:0000940	mesh:D014352	trypanosomiasis	Trypanosomiasis	1.000000	high	0.250000	low	1.000000	high	2	8
mondo:0000665	mesh:D001072	apraxia	Apraxias	0.000000	zero	0.086957	low	1.000000	high	2	23
mondo:0005905	mesh:D020189	periodic limb movement disorder	Nocturnal Myoclonus Syndrome	0.000000	zero	0.461538	medium	1.000000	high	6	13
mondo:0005679	mesh:D001912	bovine virus diarrhea-mucosal disease	Bovine Virus Diarrhea-Mucosal Disease	1.000000	high	0.625000	medium	1.000000	high	5	8
mondo:0006743	mesh:D014383	endocrine tuberculosis	Tuberculosis, Endocrine	1.000000	high	0.666667	high	1.000000	high	2	3
mondo:0025270	mesh:D014124	toxoplasmosis, non-human animal	Toxoplasmosis, Animal	0.500000	medium	0.600000	medium	1.000000	high	3	5
mondo:0700086	mesh:D024182	uniparental disomy	Uniparental Disomy	1.000000	high	0.285714	low	1.000000	high	2	7
mondo:0018274	mesh:C563799	GM3 synthase deficiency		0.000000	zero	0.000000	zero	0.000000	zero	0	30
mondo:0000337	mesh:D005077	exanthema subitum	Exanthema Subitum	1.000000	high	0.750000	high	1.000000	high	6	8
mondo:0005949	mesh:D019349	roseolovirus infectious disease	Roseolovirus Infections	0.250000	low	0.125000	low	0.250000	low	1	8
mondo:0019804	mesh:D055090	congenital tracheomalacia	Tracheomalacia	0.500000	medium	0.100000	low	1.000000	high	1	10
mondo:0004572	mesh:D003527	cyclothymic disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	6
mondo:0002028	mesh:D010554	personality disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mondo:0000890	mesh:D000071243	Zika virus congenital syndrome	Zika Virus Infection	0.400000	medium	0.750000	high	1.000000	high	6	8
mondo:0005126	mesh:D015441	tuberculoid leprosy	Leprosy, Tuberculoid	1.000000	high	0.250000	low	1.000000	high	2	8
mondo:0019173	mesh:D011818	rabies	Rabies	1.000000	high	0.285714	low	1.000000	high	2	7
mondo:0005452	mesh:D052018	bulimia nervosa		0.000000	zero	0.000000	zero	0.000000	zero	0	3
mondo:0025598	mesh:D061387	pneumonia caused by chlamydia	Chlamydial Pneumonia	0.200000	low	0.285714	low	1.000000	high	2	7
mondo:0005678	mesh:D048090	bovine respiratory disease complex	Bovine Respiratory Disease Complex	1.000000	high	1.000000	high	1.000000	high	4	4
mondo:0005324	mesh:D065631	seasonal allergic rhinitis	Rhinitis, Allergic	0.666667	high	0.333333	medium	0.666667	high	2	6
mondo:0018948	mesh:C564969	multiminicore myopathy		0.000000	zero	0.000000	zero	0.000000	zero	0	5
mondo:0002647	mesh:D007827	laryngitis	Laryngitis	1.000000	high	0.166667	low	1.000000	high	1	6
mondo:0001973	mesh:D002007	Brucella abortus brucellosis	Brucellosis, Bovine	0.250000	low	0.111111	low	0.250000	low	1	9
mondo:0100350	mesh:C563443	neuronopathy, distal hereditary motor, type 5		0.000000	zero	0.000000	zero	0.000000	zero	0	13
mondo:0005989	mesh:D014123	toxoplasmosis	Toxoplasmosis	1.000000	high	0.300000	low	1.000000	high	3	10
mondo:0008243	mesh:D020774	Pick disease	Pick Disease of the Brain	0.400000	medium	0.777778	high	1.000000	high	14	18
mondo:0016823	mesh:D008271	mycetoma	Mycetoma	1.000000	high	0.500000	medium	1.000000	high	3	6
mondo:0005737	mesh:D019142	Ebola hemorrhagic fever	Hemorrhagic Fever, Ebola	1.000000	high	0.461538	medium	1.000000	high	6	13
mondo:0001152	mesh:D000647	amnestic disorder	Amnesia	0.000000	zero	0.100000	low	1.000000	high	2	20
mondo:0041751	mesh:D056006	multibacillary leprosy	Leprosy, Multibacillary	1.000000	high	0.500000	medium	1.000000	high	3	6
mondo:0008426	mesh:C537328	Shprintzen-Goldberg syndrome		0.000000	zero	0.000000	zero	0.000000	zero	0	14
mondo:0002595	mesh:D014615	vaccinia	Vaccinia	1.000000	high	1.000000	high	1.000000	high	1	1
mondo:0005729	mesh:D004011	dicrocoeliasis	Dicrocoeliasis	1.000000	high	0.090909	low	1.000000	high	1	11
mondo:0017276	mesh:D057180	frontotemporal dementia	Frontotemporal Dementia	1.000000	high	0.291667	low	1.000000	high	14	48
mondo:0001628	mesh:D014009	tinea unguium	Onychomycosis	0.000000	zero	0.153846	low	1.000000	high	4	26
mondo:0005810	mesh:D007244	infectious mononucleosis	Infectious Mononucleosis	1.000000	high	0.333333	medium	1.000000	high	4	12
mondo:0002040	mesh:D003881	dermatomycosis	Dermatomycoses	0.000000	zero	0.142857	low	1.000000	high	1	7
mondo:0001522	mesh:D005391	pyromania		0.000000	zero	0.000000	zero	0.000000	zero	0	5
mondo:0005805	mesh:D007000	hypodermyiasis	Hypodermyiasis	1.000000	high	0.125000	low	1.000000	high	1	8
mondo:0001121	mesh:D015522	frontal sinusitis	Frontal Sinusitis	1.000000	high	0.666667	high	1.000000	high	2	3
mondo:0006845	mesh:D014389	male genital tuberculosis	Tuberculosis, Male Genital	1.000000	high	0.666667	high	1.000000	high	4	6
mondo:0043004	mesh:D014895	Weil's disease	Weil Disease	0.666667	high	0.888889	high	1.000000	high	8	9
mondo:0005957	mesh:D012719	setariasis	Setariasis	1.000000	high	0.100000	low	1.000000	high	1	10
mondo:0022034	mesh:D016180	lentivirus infection	Lentivirus Infections	0.333333	medium	0.375000	medium	1.000000	high	3	8
mondo:0005823	mesh:D007877	legionellosis	Legionnaires' Disease	0.000000	zero	0.181818	low	0.666667	high	2	11
mondo:0005987	mesh:D017227	toxascariasis	Toxascariasis	1.000000	high	0.125000	low	1.000000	high	1	8
mondo:0016225	mesh:D000067559	specific learning disability	Specific Learning Disorder	0.500000	medium	0.500000	medium	1.000000	high	3	6
mondo:0005970	mesh:D011023	staphylococcal pneumonia	Pneumonia, Staphylococcal	1.000000	high	0.500000	medium	1.000000	high	3	6
mondo:0006018	mesh:D014924	Wissler syndrome	Wissler's Syndrome	0.666667	high	0.666667	high	1.000000	high	6	9
mondo:0008062	mesh:C563534	narcolepsy 1		0.000000	zero	0.000000	zero	0.000000	zero	0	11
mondo:0021662	mesh:D001650	bile duct neoplasm	Bile Duct Neoplasms	0.500000	medium	0.285714	low	1.000000	high	4	14
mondo:0005823	mesh:D007876	legionellosis	Legionellosis	1.000000	high	0.250000	low	1.000000	high	1	4
mondo:0000408	mesh:D063647	fetal alcohol spectrum disorder	Fetal Alcohol Spectrum Disorders	0.600000	medium	0.827586	high	1.000000	high	24	29
mondo:0100345	mesh:D007787	lactose intolerance	Lactose Intolerance	1.000000	high	0.230769	low	1.000000	high	3	13
mondo:0003781	mesh:D001991	bronchitis	Bronchitis	1.000000	high	0.062500	low	1.000000	high	1	16
mondo:0005625	mesh:D016779	cerebral malaria	Malaria, Cerebral	1.000000	high	0.400000	medium	1.000000	high	2	5
mondo:0006921	mesh:D000193	Actinomycetales infectious disease	Actinomycetales Infections	0.250000	low	0.333333	medium	1.000000	high	4	12
mondo:0008990	mesh:C537851	cleft larynx, posterior		0.000000	zero	0.000000	zero	0.000000	zero	0	10
mondo:0019518	mesh:C536467	Waardenburg-Shah syndrome		0.000000	zero	0.000000	zero	0.000000	zero	0	12
mondo:0043892	mesh:D016459	prosthesis-related infectious disease	Prosthesis-Related Infections	0.400000	medium	0.571429	medium	1.000000	high	4	7
mondo:0005799	mesh:D006725	hookworm infectious disease	Hookworm Infections	0.250000	low	0.714286	high	1.000000	high	5	7
mondo:0020590	mesh:D009164	mycobacterial infectious disease	Mycobacterium Infections	0.000000	zero	0.285714	low	1.000000	high	2	7
mondo:0016798	mesh:C579922	ataxia neuropathy spectrum		0.000000	zero	0.000000	zero	0.000000	zero	0	3
mondo:0008738	mesh:C538058	aganglionosis, total intestinal		0.000000	zero	0.000000	zero	0.000000	zero	0	3
mondo:0018226	mesh:C567924	infantile epileptic-dyskinetic encephalopathy		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mondo:0005141	mesh:D011552	Pseudomonas infection	Pseudomonas Infections	0.333333	medium	0.222222	low	1.000000	high	2	9
mondo:0005379	mesh:D009497	neurotic disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	13
mondo:0005921	mesh:D016780	Plasmodium vivax malaria	Malaria, Vivax	0.666667	high	0.750000	high	1.000000	high	3	4
mondo:0005903	mesh:D010495	pericardial tuberculosis	Pericarditis, Tuberculous	0.000000	zero	0.400000	medium	1.000000	high	2	5
mondo:0000327	mesh:D054312	Buruli ulcer disease	Buruli Ulcer	0.666667	high	0.277778	low	1.000000	high	5	18
mondo:0017880	mesh:D012295	Rift valley fever	Rift Valley Fever	1.000000	high	0.750000	high	1.000000	high	3	4
mondo:0003040	mesh:D000648	retrograde amnesia	Amnesia, Retrograde	1.000000	high	0.250000	low	1.000000	high	2	8
mondo:0005944	mesh:D018353	Rhabdoviridae infectious disease	Rhabdoviridae Infections	0.250000	low	0.600000	medium	1.000000	high	3	5
mondo:0001301	mesh:D019959	rumination disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mondo:0008412	mesh:D012554	intestinal schistosomiasis	Schistosomiasis japonica	0.333333	medium	0.250000	low	1.000000	high	4	16
mondo:0005763	mesh:D018178	Flaviviridae infectious disease	Flaviviridae Infections	0.250000	low	0.125000	low	0.250000	low	1	8
mondo:0015265	mesh:D001989	bronchiolitis obliterans syndrome	Bronchiolitis Obliterans	0.666667	high	0.142857	low	1.000000	high	3	21
mondo:0001020	mesh:D000550	amblyopia	Amblyopia	1.000000	high	0.250000	low	1.000000	high	3	12
mondo:0005952	mesh:D012541	scarlet fever	Scarlet Fever	1.000000	high	0.500000	medium	1.000000	high	2	4
mondo:0008734	mesh:C565972	adrenocortical carcinoma, hereditary		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0006001	mesh:D012553	urinary schistosomiasis	Schistosomiasis haematobia	0.333333	medium	0.250000	low	1.000000	high	5	20
mondo:0005485	mesh:D011618	psychotic disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	7
mondo:0004619	mesh:D008457	measles	Measles	1.000000	high	0.200000	low	1.000000	high	2	10
mondo:0000597	mesh:D016735	Munchausen by proxy		0.000000	zero	0.000000	zero	0.000000	zero	0	4
mondo:0005146	mesh:D013313	post-traumatic stress disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	7
mondo:0001494	mesh:D014190	obsolete transvestism		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0025085	mesh:D006524	hepatitis, viral, animal	Hepatitis, Viral, Animal	1.000000	high	0.750000	high	1.000000	high	3	4
mondo:0025505	mesh:D053489	mink viral enteritis	Mink Viral Enteritis	1.000000	high	1.000000	high	1.000000	high	6	6
mondo:0007547	mesh:D004814	epidermoid cysts	Epidermal Cyst	0.000000	zero	0.266667	low	1.000000	high	4	15
mondo:0005634	mesh:D003232	acute hemorrhagic conjunctivitis	Conjunctivitis, Acute Hemorrhagic	1.000000	high	0.375000	medium	1.000000	high	3	8
mondo:0020920	mesh:D004927	escherichia coli infection	Escherichia coli Infections	0.500000	medium	0.384615	medium	1.000000	high	5	13
mondo:0016047	mesh:D009877	endophthalmitis	Endophthalmitis	1.000000	high	0.250000	low	1.000000	high	1	4
mondo:0045057	mesh:D003693	delirium	Delirium	1.000000	high	0.100000	low	1.000000	high	1	10
mondo:0005679	mesh:D030243	bovine virus diarrhea-mucosal disease	Hemorrhagic Syndrome, Bovine	0.142857	low	0.428571	medium	1.000000	high	3	7
mondo:0019121	mesh:D011020	pneumocystosis	Pneumonia, Pneumocystis	0.000000	zero	0.400000	medium	1.000000	high	6	15
mondo:0001156	mesh:D001883	borderline personality disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	5
mondo:0006753	mesh:D020814	Escherichia coli meningitis	Meningitis, Escherichia coli	1.000000	high	0.750000	high	1.000000	high	3	4
mondo:0002822	mesh:D015266	trabecular adenocarcinoma	Carcinoma, Merkel Cell	0.000000	zero	0.250000	low	1.000000	high	3	12
mondo:0100226	mesh:D013009	parasomnia, sleepwalking type	Somnambulism	0.000000	zero	0.416667	medium	1.000000	high	5	12
mondo:0013600	mesh:D007319	insomnia	Sleep Initiation and Maintenance Disorders	0.000000	zero	0.096774	low	1.000000	high	3	31
mondo:0016101	mesh:D008380	neurolymphomatosis	Marek Disease	0.000000	zero	0.666667	high	1.000000	high	6	9
mondo:0015465	mesh:C537519	craniometaphyseal dysplasia		0.000000	zero	0.000000	zero	0.000000	zero	0	2
mondo:0004389	mesh:D008924	mite infestation	Mite Infestations	0.333333	medium	0.166667	low	1.000000	high	2	12
mondo:0012914	mesh:C567291	chromosome 1q21.1 deletion syndrome		0.000000	zero	0.000000	zero	0.000000	zero	0	19
mondo:0005988	mesh:D014120	toxocariasis	Toxocariasis	1.000000	high	0.071429	low	1.000000	high	1	14
mondo:0005108	mesh:D014777	viral infectious disease	Virus Diseases	0.000000	zero	0.454545	medium	1.000000	high	5	11
mondo:0001161	mesh:D012557	schizoid personality disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	3
mondo:0005498	mesh:D001906	botulism	Botulism	1.000000	high	0.388889	medium	1.000000	high	7	18
mondo:0003472	mesh:D010373	lice infestation	Lice Infestations	0.333333	medium	0.187500	low	1.000000	high	3	16
mondo:0004668	mesh:D005211	fascioliasis	Fascioliasis	1.000000	high	0.285714	low	1.000000	high	4	14
mondo:0000242	mesh:C000656825	tinea barbae		0.000000	zero	0.000000	zero	0.000000	zero	0	5
mondo:0000367	mesh:D013622	taeniasis	Taeniasis	1.000000	high	0.210526	low	1.000000	high	4	19
mondo:0000918	mesh:D004716	endometritis	Endometritis	1.000000	high	0.142857	low	1.000000	high	1	7
mondo:0005084	mesh:D001523	mental disorder		0.000000	zero	0.000000	zero	0.000000	zero	0	8
mondo:0005887	mesh:D014393	oral tuberculosis	Tuberculosis, Oral	1.000000	high	0.666667	high	1.000000	high	2	3
mondo:0001195	mesh:D000073605	spotted fever	Spotted Fever Group Rickettsiosis	0.500000	medium	0.176471	low	1.000000	high	6	34
